OTUID	Sample01	Sample02	Sample03	Sample04	Sample05	Sample06	Sample07	Sample08	Sample_09	Sample10	Sample11
ASV13201	0	0	0	0	0	0	0	0	0	0	0
ASV13202	0	0	0	0	0	0	0	0	0	0	0
ASV13203	0	0	0	0	0	0	0	21	0	0	0
ASV13204	0	0	0	0	0	0	0	0	0	0	0
ASV13205	0	0	0	0	0	0	0	0	0	0	2
ASV13206	0	0	0	0	0	0	0	0	0	0	0
ASV13207	0	0	0	0	0	0	0	0	0	0	0
ASV13208	0	0	0	0	0	0	0	0	0	0	0
ASV13209	0	0	3	0	0	0	0	2	0	1	0
ASV13210	0	0	0	0	0	0	0	0	0	0	0
ASV13211	0	0	0	0	0	0	1	2	0	0	0
ASV13212	0	0	0	0	0	0	0	0	1	0	0
ASV13213	0	0	0	0	0	0	0	0	0	0	0
ASV13214	0	0	0	0	0	0	0	0	0	0	0
ASV13215	0	0	0	0	0	0	0	0	0	0	0
ASV13216	0	0	0	0	0	0	0	0	0	0	0
ASV13217	8	4	7	12	13	10	13	9	13	4	8
ASV13218	0	0	0	0	0	0	0	0	0	0	0
ASV13219	0	0	0	0	0	6	0	0	0	0	0
ASV13220	0	0	0	1	0	0	0	0	0	0	0
ASV13221	0	0	0	0	0	0	0	0	0	0	0
ASV13222	0	0	0	0	0	0	0	0	0	0	0
ASV13224	0	2	0	2	0	1	2	5	0	5	3
ASV13225	0	0	0	0	0	0	0	0	0	0	0
ASV13226	0	0	0	0	0	0	0	0	0	0	0
ASV13227	0	9	3	7	9	0	2	4	0	8	0
ASV13228	0	1	0	0	1	0	0	0	0	1	0
ASV13229	0	0	0	0	0	0	0	0	0	0	0
ASV13230	0	0	0	0	0	0	0	0	0	0	0
ASV13232	2	5	5	5	10	4	3	6	5	9	4
ASV13233	0	0	0	0	21	0	0	0	0	0	0
ASV13234	2	3	7	2	3	3	2	0	2	0	0
ASV13235	0	0	0	0	4	0	0	0	0	0	0
ASV13236	0	0	0	3	0	0	0	0	0	0	0
ASV13237	0	10	16	4	0	2	4	9	2	7	0
ASV13238	0	0	0	0	0	0	0	0	0	0	0
ASV13239	0	0	0	0	1	0	0	0	0	0	0
ASV13240	0	0	0	0	0	0	0	0	0	0	0
ASV13241	0	0	0	0	0	0	0	0	0	0	0
ASV13242	0	0	0	0	0	0	0	0	0	0	0
ASV13243	0	0	0	0	0	0	0	0	0	0	0
ASV13244	0	0	0	0	0	0	0	0	0	0	0
ASV13248	0	0	0	0	0	0	0	0	0	0	0
ASV13249	0	0	0	0	0	0	0	0	0	0	0
ASV13250	0	0	0	0	0	0	0	0	0	0	0
ASV13251	0	2	0	2	3	0	1	1	0	0	3
ASV13252	0	1	2	0	0	0	0	0	0	0	0
ASV13253	0	0	0	0	0	0	0	0	0	0	0
ASV13254	0	0	0	0	0	0	0	0	0	0	0
ASV13255	0	0	0	0	0	0	0	0	0	0	0
ASV13256	0	0	0	0	0	0	0	0	0	0	0
ASV13257	0	0	0	0	0	0	0	0	0	0	0
ASV13258	0	0	0	0	0	0	0	0	0	0	0
ASV13259	0	0	0	0	0	0	0	0	0	0	0
ASV13260	0	0	0	0	0	0	0	0	0	0	0
ASV13261	0	0	0	0	0	0	0	0	0	0	0
ASV13262	0	0	0	0	0	0	0	0	0	0	0
ASV13263	0	0	0	0	0	0	0	0	0	0	0
ASV13264	0	0	0	0	0	0	0	0	0	0	0
ASV13265	0	0	0	0	0	0	0	0	0	0	0
ASV13266	0	0	0	0	0	0	0	0	0	0	0
ASV13267	0	0	0	0	0	0	0	0	0	0	0
ASV13268	0	0	0	0	0	0	0	0	0	3	0
ASV13269	0	0	0	0	0	0	0	0	0	0	0
ASV13270	0	0	0	0	0	0	0	0	0	0	0
ASV13271	0	0	0	0	0	0	0	0	0	0	0
ASV13272	0	0	0	0	0	0	0	0	0	0	0
ASV13273	0	0	0	0	0	0	0	0	0	0	0
ASV13274	0	1	0	0	3	0	0	4	0	0	0
ASV13275	0	0	0	0	0	0	0	0	0	0	0
ASV13276	0	0	0	0	0	0	0	0	0	0	0
ASV13277	0	0	0	0	0	0	0	0	0	0	0
ASV13278	0	0	0	0	0	0	0	0	0	0	0
ASV13279	0	0	0	2	0	0	0	0	0	0	0
ASV13280	0	2	1	5	1	1	3	0	0	4	0
ASV13281	0	0	0	0	0	0	0	0	0	0	0
ASV13282	0	0	0	0	0	0	0	0	0	0	0
ASV13284	0	0	0	0	0	0	0	0	0	0	0
ASV13285	0	0	0	0	0	0	0	0	0	0	0
ASV13286	0	0	0	4	0	0	4	0	2	0	1
ASV13287	0	0	0	0	0	0	0	0	0	0	0
ASV13288	0	0	0	0	0	0	0	0	0	0	0
ASV13289	0	0	0	2	0	0	0	0	0	0	0
ASV13290	0	0	0	0	0	0	0	0	0	0	0
ASV13291	0	0	0	0	0	0	0	0	0	0	0
ASV13292	0	0	2	0	0	0	0	0	0	0	0
ASV13293	0	0	0	0	0	0	0	0	0	0	0
ASV13294	0	0	0	0	2	0	0	0	0	0	0
ASV13295	0	0	0	1	0	0	0	0	0	0	0
ASV13296	0	0	0	0	0	0	0	0	0	0	0
ASV13297	0	0	0	0	0	0	0	0	0	0	0
ASV13298	0	0	0	0	0	0	0	0	0	0	0
ASV13299	0	0	0	0	0	0	0	0	0	0	0
ASV13300	0	0	0	0	0	0	0	0	0	0	0
ASV13301	0	0	0	0	0	0	0	0	0	0	0
ASV13302	0	0	0	0	0	0	0	0	0	0	0
ASV13303	0	3	0	0	0	0	0	0	0	0	0
ASV13304	0	0	0	0	0	0	0	0	0	0	0
ASV13305	0	11	0	5	7	0	0	9	0	12	0
ASV13306	0	18	0	0	7	0	2	0	0	10	0
ASV13309	0	15	3	11	7	4	0	18	1	2	0
ASV13310	0	0	0	0	0	0	0	0	0	0	0
ASV13311	0	0	0	0	0	0	0	0	0	0	0
ASV13312	0	0	3	1	0	0	0	7	5	2	0
ASV13313	0	0	0	0	0	0	0	0	0	0	0
ASV13314	0	0	0	0	0	0	0	0	0	0	0
ASV13315	0	0	0	0	0	0	0	0	0	0	0
ASV13316	0	0	0	0	0	0	0	0	0	0	0
ASV13317	0	0	0	0	0	0	0	0	0	0	0
ASV13318	0	0	0	0	0	0	0	0	0	0	0
ASV13319	0	0	0	0	0	1	3	0	0	2	0
ASV13320	0	0	0	0	0	0	0	0	0	0	0
ASV13321	0	0	0	0	0	0	0	0	0	0	0
ASV13322	0	2	1	0	0	0	0	0	0	0	0
ASV13324	0	0	0	0	0	0	0	0	0	0	0
ASV13325	0	0	0	0	0	0	0	0	0	0	0
ASV13326	0	1	0	0	2	0	0	0	0	0	0
ASV13329	0	0	0	0	0	0	0	0	0	0	0
ASV13330	0	0	7	0	0	0	0	0	0	0	0
ASV13332	0	0	0	0	0	0	0	0	0	0	0
ASV13333	0	0	0	0	0	0	0	0	0	0	0
ASV13334	0	0	0	0	0	0	0	0	0	0	0
ASV13335	0	0	0	0	0	0	0	0	0	0	0
ASV13336	0	0	2	0	0	0	0	0	0	0	3
ASV13337	0	2	0	0	0	0	0	0	1	0	0
ASV13340	0	0	0	0	0	0	0	0	0	0	0
ASV13342	0	0	0	0	0	0	0	0	0	0	0
ASV13343	0	0	0	0	0	0	0	0	0	0	0
ASV13345	0	0	0	0	0	0	0	0	0	0	0
ASV13346	0	0	0	0	0	0	0	0	0	0	0
ASV13347	0	0	0	0	0	0	0	0	0	0	0
ASV13348	0	0	0	0	0	0	0	0	0	0	0
ASV13349	0	0	0	0	0	0	0	0	0	0	0
ASV13352	0	0	0	0	0	0	0	0	0	0	0
ASV13353	0	0	0	0	0	0	0	0	0	0	0
ASV13354	0	0	0	0	0	0	0	0	0	0	0
ASV13355	0	0	0	0	0	0	0	0	0	0	0
ASV13356	0	0	0	0	0	0	0	0	0	0	0
ASV13359	0	0	0	0	0	0	0	0	0	0	0
ASV13360	0	0	0	0	14	0	0	0	2	1	0
ASV13363	0	0	0	0	0	0	0	0	0	0	0
ASV13364	5	4	0	2	2	0	4	1	0	0	0
ASV13365	0	0	0	0	0	0	0	0	0	0	0
ASV13366	0	0	0	0	0	0	0	0	0	0	0
ASV13367	0	0	0	0	0	0	0	0	0	0	0
ASV13368	2	52	8	8	18	10	3	10	6	25	5
ASV13369	0	2	0	0	0	0	0	0	0	0	0
ASV13370	0	0	0	0	0	0	0	0	0	0	0
ASV13371	0	3	3	2	5	0	0	2	4	9	4
ASV13372	0	0	0	0	0	0	0	0	0	0	0
ASV13373	0	0	0	0	0	0	0	0	0	0	0
ASV13374	0	0	0	0	0	0	0	0	0	0	0
ASV13375	0	0	0	0	0	0	0	0	0	0	0
ASV13376	0	0	0	0	0	0	0	0	0	0	0
ASV13377	0	0	0	0	0	0	2	0	0	0	0
ASV13378	0	0	0	0	0	0	0	0	0	0	0
ASV13381	7	47	40	23	13	7	5	12	14	12	1
ASV13382	0	0	2	0	0	0	0	0	0	0	0
ASV13383	0	0	0	0	0	0	0	0	0	0	0
ASV13384	0	0	0	0	0	0	0	0	0	0	0
ASV13385	0	0	0	0	0	0	0	0	0	0	0
ASV13386	0	0	0	0	0	0	0	0	0	0	0
ASV13387	0	0	0	0	0	0	0	0	0	0	0
ASV13388	6	0	0	0	0	1	0	2	0	2	0
ASV13390	0	0	0	0	0	0	0	0	0	0	0
ASV13391	0	0	0	0	0	0	0	0	0	0	0
ASV13392	0	0	0	0	0	0	0	0	0	0	0
ASV13393	0	0	0	0	0	0	0	0	0	0	0
ASV13394	0	0	0	0	0	0	0	0	0	0	0
ASV13395	0	0	0	0	1	1	0	1	0	1	0
ASV13396	0	0	0	0	0	0	0	0	0	0	0
ASV13397	0	1	0	0	0	0	1	0	0	0	0
ASV13398	0	0	0	0	0	0	0	0	0	0	0
ASV13399	0	0	0	0	0	0	0	0	0	0	0
ASV13400	0	0	0	0	0	0	0	0	0	0	0
ASV13401	0	0	0	0	0	0	5	0	0	0	0
ASV13403	0	0	0	0	0	0	0	0	0	0	0
ASV13404	0	0	0	0	0	0	0	0	0	0	0
ASV13405	0	0	0	0	0	0	0	0	0	0	0
ASV13406	0	0	0	0	0	0	0	0	0	0	0
ASV13407	0	0	0	0	0	0	0	0	0	0	0
ASV13408	3	4	1	0	13	0	0	84	0	0	0
ASV13409	1	0	0	1	0	0	0	2	0	0	0
ASV13410	0	0	0	0	0	0	0	0	0	0	0
ASV13411	0	0	0	0	0	0	0	0	0	0	0
ASV13412	0	0	0	0	0	0	0	0	0	0	0
ASV13413	0	0	0	0	0	0	0	0	0	0	0
ASV13414	0	0	0	0	0	0	0	0	0	0	0
ASV13415	0	0	0	0	0	0	0	0	0	0	0
ASV13416	0	0	0	0	0	0	0	0	0	0	0
ASV13417	0	0	0	0	0	0	0	0	0	0	0
ASV13418	0	0	0	0	0	0	0	0	0	0	0
ASV13419	3	0	0	1	0	1	4	1	0	4	0
ASV13420	0	0	0	0	0	0	0	0	0	0	0
ASV13421	0	3	0	0	3	0	5	5	4	0	0
ASV13422	4	0	0	0	0	0	0	0	0	0	1
ASV13423	0	0	0	0	0	0	0	0	0	0	0
ASV13424	0	9	0	0	0	0	0	0	0	0	0
ASV13425	2	6	1	1	3	0	1	2	0	0	0
ASV13426	0	0	0	0	0	0	0	0	0	0	0
ASV13427	0	0	0	0	0	0	0	0	0	0	0
ASV13428	0	0	0	0	0	0	0	0	2	0	0
ASV13429	0	0	0	0	0	0	0	0	0	0	0
ASV13430	0	0	0	0	0	0	0	0	0	0	0
ASV13431	2	0	1	0	0	0	0	3	0	0	0
ASV13433	1	1	1	1	8	0	0	16	7	5	3
ASV13434	0	0	2	0	0	0	0	0	0	0	0
ASV13435	0	5	1	3	1	0	0	31	0	14	0
ASV13436	0	0	0	0	0	0	0	0	0	0	0
ASV13437	0	0	0	0	0	0	0	0	0	0	0
ASV13438	0	0	0	0	0	0	0	0	0	0	0
ASV13439	0	0	0	0	0	0	0	0	0	0	0
ASV13440	0	0	0	0	0	0	0	0	0	0	0
ASV13441	0	0	0	0	0	0	0	0	0	0	0
ASV13442	0	0	0	0	0	0	0	0	0	0	0
ASV13443	0	0	0	0	0	0	0	0	0	0	0
ASV13444	0	0	0	0	0	0	0	0	0	0	0
ASV13445	0	0	0	0	0	0	0	0	0	0	0
ASV13446	0	0	0	0	0	0	0	0	0	0	0
ASV13447	0	0	0	0	0	0	0	0	0	0	0
ASV13448	0	0	0	0	0	0	0	0	0	0	0
ASV13449	0	0	0	0	0	0	0	0	0	0	0
ASV13450	0	0	0	0	0	0	0	0	0	0	0
ASV13451	0	0	0	0	0	0	0	0	0	0	0
ASV13452	0	0	0	0	0	0	0	0	0	0	0
ASV13453	0	0	0	0	0	0	0	0	0	0	0
ASV13454	0	0	0	0	0	0	0	0	0	0	0
ASV13455	0	0	0	0	0	0	0	0	0	0	0
ASV13456	0	0	0	0	0	0	0	0	0	0	0
ASV13457	0	0	0	0	0	0	0	0	0	0	0
ASV13458	0	0	0	0	0	0	0	0	0	0	0
ASV13459	0	0	0	0	0	0	0	0	0	0	0
ASV13460	0	0	0	0	0	0	0	0	0	0	0
ASV13461	0	0	0	0	0	0	0	0	0	0	0
ASV13462	4	0	0	0	0	0	0	0	0	0	0
ASV13463	0	0	0	0	0	0	0	0	0	0	0
ASV13464	0	0	0	0	0	0	0	0	0	0	0
ASV13465	0	0	0	0	0	0	0	0	0	0	0
ASV13466	1	0	0	1	0	0	0	1	0	0	0
ASV13467	0	0	0	0	0	0	0	0	0	0	0
ASV13468	0	0	0	0	0	0	0	0	0	0	0
ASV13469	0	0	0	0	0	0	0	0	0	0	0
ASV13470	240	182	248	259	295	215	270	251	207	185	161
ASV13473	0	0	0	0	0	0	0	0	0	0	0
ASV13474	0	0	0	0	6	0	0	0	0	0	0
ASV13475	0	0	0	0	0	0	0	0	0	4	0
ASV13476	2	0	0	0	0	0	0	0	0	0	0
ASV13477	0	0	0	0	0	0	0	0	0	0	0
ASV13478	0	2	0	0	0	0	0	0	0	0	0
ASV13479	0	0	0	0	0	0	0	0	0	6	0
ASV13480	0	0	0	6	0	0	0	0	0	0	0
ASV13481	0	0	0	0	0	0	0	0	0	0	0
ASV13482	0	0	0	0	0	0	0	0	0	0	0
ASV13483	0	0	0	0	0	0	0	0	0	0	0
ASV13484	0	0	0	0	0	0	0	0	0	0	0
ASV13485	0	0	0	0	0	0	0	0	0	0	0
ASV13486	0	0	0	0	0	0	0	0	0	0	0
ASV13487	0	0	0	0	0	0	0	0	0	3	0
ASV13488	0	0	0	0	0	0	0	0	0	0	0
ASV13489	0	0	0	0	0	0	0	0	0	0	0
ASV13490	0	0	0	2	0	0	0	0	0	0	0
ASV13491	0	0	0	0	0	0	0	5	0	0	0
ASV13492	0	0	0	0	4	0	0	0	0	0	0
ASV13493	0	0	0	0	0	0	0	0	0	0	0
ASV13494	0	0	4	0	0	0	0	0	0	0	0
ASV13495	0	0	0	0	0	0	0	0	0	0	0
ASV13496	2	0	0	0	0	0	0	0	0	0	0
ASV13497	0	0	0	0	0	0	0	0	0	0	0
ASV13498	0	0	0	0	2	0	0	0	0	0	0
ASV13499	0	0	0	0	0	0	0	0	3	0	0
ASV13500	0	0	0	0	0	0	0	0	2	0	0
ASV13501	0	0	0	0	0	0	0	0	0	0	0
ASV13502	0	0	0	0	0	0	0	0	0	0	0
ASV13503	0	0	0	0	0	0	0	0	0	0	0
ASV13504	0	0	0	0	0	0	0	0	0	0	0
ASV13505	0	0	0	0	0	0	0	0	0	0	0
ASV13506	0	0	0	0	0	0	0	0	0	0	0
ASV13507	0	0	0	0	0	0	0	0	0	3	0
ASV13508	0	0	0	0	0	0	0	0	0	0	0
ASV13509	0	0	0	0	0	0	0	0	0	0	0
ASV13510	0	0	0	0	0	0	0	0	0	0	0
ASV13511	0	0	0	0	0	0	0	0	0	0	0
ASV13512	0	0	0	0	0	0	0	0	0	0	0
ASV13513	0	0	0	0	0	0	0	0	0	0	0
ASV13514	0	0	0	0	0	0	0	0	0	0	0
ASV13515	0	0	0	0	0	0	0	0	0	0	0
ASV13516	0	0	0	0	0	0	0	0	0	0	0
ASV13517	0	0	0	0	0	0	0	0	0	0	0
ASV13518	0	0	0	0	0	0	0	0	4	0	0
ASV13519	0	0	0	0	0	0	0	0	0	0	0
ASV13520	0	0	0	3	0	0	0	0	0	0	0
ASV13521	0	0	0	3	0	0	0	0	0	0	0
ASV13522	0	0	0	0	0	0	0	0	0	0	0
ASV13523	0	0	0	0	0	0	3	0	0	0	0
ASV13524	0	0	0	0	0	0	0	0	0	2	0
ASV13525	0	0	0	0	0	0	0	0	0	0	0
ASV13526	0	0	0	0	0	0	0	0	0	0	0
ASV13527	0	0	0	0	0	0	0	0	0	0	0
ASV13528	0	0	0	0	0	0	0	0	0	0	0
ASV13529	0	2	0	0	0	0	0	0	0	0	0
ASV13530	0	0	0	0	0	0	0	0	0	0	0
ASV13531	0	0	0	0	0	0	0	0	0	0	0
ASV13532	0	0	0	0	0	0	0	0	0	0	0
ASV13533	0	0	0	0	0	0	0	0	0	0	0
ASV13534	0	0	0	0	0	0	0	0	0	0	0
ASV13535	0	0	0	0	0	0	0	0	0	0	0
ASV13536	0	0	0	0	0	0	0	0	0	0	0
ASV13537	0	0	2	0	0	0	0	0	0	0	0
ASV13538	0	0	0	0	0	0	0	0	0	0	0
ASV13539	0	0	0	0	0	0	0	0	0	0	0
ASV13540	0	0	0	0	0	0	0	0	0	0	0
ASV13541	0	0	0	0	0	0	0	0	0	0	0
ASV13542	0	0	0	0	0	0	0	0	0	0	0
ASV13543	0	0	0	0	0	0	0	0	0	0	0
ASV13544	0	0	0	0	0	0	0	0	0	0	0
ASV13545	0	0	0	0	0	0	0	0	0	0	0
ASV13546	3	0	4	0	0	3	1	0	0	0	0
ASV13547	66	42	82	132	76	42	44	71	56	45	40
ASV13548	0	0	0	0	0	0	0	0	0	0	0
ASV13549	0	0	0	0	0	0	0	0	0	0	0
ASV13550	0	0	0	5	0	0	5	0	0	0	0
ASV13552	3	0	3	0	0	0	2	0	0	0	1
ASV13554	0	0	0	0	0	0	0	3	0	0	0
ASV13555	0	0	0	0	0	0	8	0	0	0	0
ASV13556	18	0	13	24	18	0	16	28	15	14	0
ASV13557	0	0	0	0	0	0	3	0	0	0	0
ASV13558	17	10	12	18	21	4	12	16	12	8	11
ASV13559	0	0	0	0	0	0	0	0	0	0	0
ASV13560	0	0	0	0	0	0	0	0	0	0	0
ASV13561	0	0	0	0	0	0	0	0	0	0	0
ASV13562	0	0	0	0	0	0	0	0	0	0	0
ASV13564	5	10	0	3	27	4	0	57	5	9	3
ASV13567	8	6	10	11	11	8	15	11	4	0	4
ASV13568	6	3	4	16	4	0	3	7	0	0	4
ASV13569	0	0	0	0	0	0	0	0	1	0	0
ASV13570	0	0	0	10	5	0	2	0	4	0	0
ASV13572	14	10	11	6	5	8	7	7	2	9	10
ASV13573	0	0	0	0	0	0	0	0	0	0	0
ASV13574	0	0	0	0	0	0	0	0	0	0	2
ASV13575	3	3	0	0	3	0	0	3	0	0	0
ASV13577	0	0	0	0	0	0	0	0	0	0	0
ASV13578	0	0	0	0	0	0	0	0	0	0	0
ASV13579	0	0	0	0	0	0	0	0	0	0	0
ASV13580	0	0	0	0	0	0	0	0	0	0	0
ASV13581	0	0	0	0	0	0	0	0	0	0	0
ASV13582	0	0	0	0	0	0	0	0	0	0	0
ASV13583	0	0	0	0	0	0	0	0	0	0	0
ASV13584	0	0	0	0	0	0	0	0	0	0	0
ASV13585	0	0	0	0	0	0	0	0	0	0	0
ASV13586	0	0	0	0	0	0	0	0	0	0	0
ASV13587	0	0	0	0	0	0	0	0	0	0	0
ASV13588	0	0	0	0	0	0	0	0	0	0	0
ASV13589	0	0	0	0	3	0	0	0	0	0	0
ASV13590	0	0	0	0	0	0	0	0	0	0	0
ASV13591	0	0	0	0	0	0	0	0	0	0	0
ASV13592	0	0	0	0	0	0	0	0	0	0	0
ASV13593	0	0	0	0	0	0	0	0	0	0	0
ASV13594	0	0	0	0	0	0	0	0	0	0	0
ASV13595	0	0	0	0	0	0	0	0	0	0	0
ASV13596	0	0	0	0	0	0	0	0	0	0	0
ASV13597	0	11	0	3	1	7	2	15	2	4	5
ASV13598	0	0	3	0	0	0	0	0	0	0	0
ASV13599	0	0	0	0	0	0	0	0	0	0	0
ASV13600	0	0	0	1	0	0	0	0	0	1	0
ASV13601	0	0	0	0	0	0	0	0	0	0	0
ASV13602	0	0	0	0	0	0	0	0	0	0	0
ASV13603	0	0	0	0	0	0	0	0	0	0	0
ASV13604	0	0	0	0	0	0	0	0	0	0	0
ASV13605	0	0	0	0	0	0	0	0	0	0	0
ASV13606	0	3	0	0	0	0	0	0	0	0	0
ASV13607	0	0	0	0	0	0	0	0	0	0	0
ASV13608	0	0	2	0	0	0	0	0	0	0	0
ASV13609	0	0	0	2	0	0	0	0	0	0	0
ASV13610	0	0	1	0	0	0	0	0	0	0	0
ASV13611	0	0	0	0	0	0	0	0	0	0	0
ASV13612	0	4	0	0	2	0	0	0	0	0	0
ASV13613	0	0	0	0	0	0	0	0	0	0	0
ASV13614	8	21	0	2	16	2	3	24	0	9	0
ASV13615	0	0	0	0	0	0	0	0	0	0	0
ASV13616	8	89	17	10	25	3	3	13	0	6	0
ASV13617	0	0	0	0	0	0	0	0	0	0	0
ASV13618	0	0	0	0	0	0	0	0	0	0	0
ASV13619	0	0	0	0	0	0	0	0	0	0	0
ASV13620	25	45	30	27	47	14	6	85	16	16	6
ASV13621	0	0	0	0	0	0	0	0	0	0	0
ASV13622	0	0	0	0	0	0	0	0	0	0	0
ASV13623	0	0	0	0	0	0	0	0	0	0	0
ASV13624	0	0	0	0	0	2	0	0	0	0	0
ASV13625	0	0	0	0	0	0	0	0	0	2	0
ASV13626	0	0	0	0	0	0	0	0	0	0	0
ASV13627	0	0	0	0	0	0	0	0	0	0	0
ASV13628	0	0	0	0	0	0	0	0	0	0	0
ASV13629	0	0	0	0	0	0	0	0	0	0	0
ASV13630	0	0	0	0	0	0	0	0	0	0	0
ASV13631	0	0	0	0	0	0	4	0	0	0	0
ASV13632	0	0	0	0	0	0	0	0	0	0	0
ASV13633	0	2	0	0	0	0	0	0	0	0	0
ASV13634	0	0	0	0	0	0	0	0	0	0	0
ASV13635	0	0	0	0	0	0	0	0	0	0	0
ASV13636	0	0	0	0	0	0	0	0	0	0	0
ASV13637	0	0	0	0	0	0	0	0	0	0	0
ASV13638	0	0	0	0	0	0	0	0	0	0	0
ASV13639	0	0	0	0	0	0	0	0	0	0	0
ASV13640	0	0	0	0	0	0	0	0	0	0	0
ASV13641	0	0	0	0	0	0	0	0	0	0	0
ASV13642	0	0	0	0	0	0	0	0	0	0	0
ASV13643	0	0	0	0	0	0	0	3	0	0	0
ASV13644	0	0	0	0	0	0	0	0	0	0	0
ASV13645	0	0	0	0	0	0	0	0	0	0	0
ASV13646	0	0	0	0	0	0	0	0	0	0	0
ASV13647	0	0	0	0	0	0	0	0	0	0	0
ASV13648	86	55	79	101	77	76	103	150	108	111	86
ASV13649	0	0	0	0	0	0	0	0	0	0	0
ASV13650	0	0	2	0	0	0	0	0	0	0	0
ASV13651	0	0	0	0	0	0	0	2	0	0	0
ASV13652	0	0	0	0	0	0	0	0	0	0	0
ASV13653	0	0	0	0	0	0	0	0	0	0	0
ASV13654	0	0	0	0	0	0	0	0	0	0	0
ASV13655	0	0	0	0	4	0	0	0	0	0	0
ASV13656	0	0	0	0	0	0	0	0	0	0	0
ASV13657	0	0	0	0	0	0	0	0	0	0	0
ASV13658	0	0	0	0	2	0	0	0	0	0	0
ASV13659	0	0	0	0	0	0	0	0	0	0	0
ASV13660	0	2	0	0	0	0	0	0	0	0	0
ASV13661	0	0	0	0	0	0	0	0	0	0	0
ASV13662	0	0	0	0	0	0	0	0	0	0	0
ASV13663	0	0	0	0	0	0	0	0	2	0	0
ASV13664	0	0	0	0	0	0	0	0	0	0	0
ASV13665	0	0	0	0	0	0	0	0	0	0	0
ASV13666	0	0	0	0	0	0	0	2	0	0	0
ASV13667	0	0	0	0	0	0	0	0	0	0	0
ASV13668	0	0	0	0	0	0	0	0	0	0	0
ASV13669	0	0	0	0	0	0	0	0	0	0	2
ASV13670	0	0	0	0	0	0	0	0	0	0	0
ASV13671	0	2	0	0	0	0	0	0	0	0	0
ASV13672	0	0	0	0	0	0	0	0	0	0	0
ASV13673	0	0	0	0	0	0	0	0	0	0	0
ASV13674	0	0	0	0	0	0	0	0	0	0	0
ASV13675	0	0	0	0	0	0	0	0	0	0	0
ASV13676	0	0	0	0	0	0	0	0	0	0	0
ASV13677	0	0	0	0	0	0	0	0	0	0	0
ASV13678	0	0	0	0	0	0	0	0	0	0	0
ASV13679	0	2	0	0	0	0	0	0	0	0	0
ASV13680	0	0	0	0	0	0	0	0	0	0	0
ASV13681	0	0	0	0	0	0	0	0	0	0	0
ASV13682	0	0	0	0	0	0	0	0	0	0	0
ASV13683	0	0	0	0	0	0	0	0	0	0	0
ASV13684	0	0	0	0	0	0	0	0	0	0	0
ASV13685	0	0	0	0	0	0	0	0	0	0	0
ASV13686	0	0	0	0	0	0	0	0	0	0	0
ASV13687	0	0	0	0	0	0	0	5	0	0	0
ASV13688	0	0	0	0	0	0	0	0	0	0	0
ASV13690	0	1	0	0	0	0	4	0	0	0	2
ASV13691	2	0	1	1	2	5	5	0	0	0	1
ASV13692	0	0	0	0	0	0	0	0	2	0	0
ASV13693	4	7	0	0	3	0	2	0	0	0	0
ASV13694	0	0	0	2	0	0	0	3	1	0	3
ASV13695	0	0	0	0	0	0	0	0	0	0	0
ASV13696	0	0	0	0	0	0	0	2	0	0	0
ASV13697	0	0	0	0	0	0	0	0	2	0	0
ASV13698	0	0	0	0	0	0	0	0	0	0	0
ASV13699	0	0	0	0	0	0	0	0	0	0	0
ASV13700	0	0	0	0	0	0	0	0	0	0	0
ASV13701	0	0	0	0	0	0	0	0	0	0	0
ASV13702	2	0	3	1	1	1	2	4	0	0	1
ASV13703	0	0	0	0	0	0	0	0	0	0	0
ASV13704	0	0	0	0	0	0	0	0	0	0	0
ASV13705	0	1	0	0	0	0	0	0	1	0	0
ASV13706	0	0	0	0	0	0	0	0	0	0	0
ASV13707	0	0	0	0	0	0	0	0	0	0	0
ASV13708	0	0	0	0	0	0	0	0	0	0	0
ASV13709	0	0	0	0	0	0	0	0	0	0	0
ASV13710	0	0	0	0	0	0	0	0	0	0	0
ASV13711	0	0	0	0	0	0	0	0	0	0	0
ASV13712	0	0	0	0	0	0	0	0	0	0	0
ASV13713	0	0	0	0	0	0	0	0	0	3	0
ASV13714	0	0	0	0	0	0	0	0	0	0	0
ASV13715	0	0	0	0	0	0	0	0	0	0	0
ASV13716	0	0	0	0	0	0	0	0	0	0	0
ASV13717	0	0	0	0	0	0	0	6	0	0	0
ASV13718	0	0	0	0	0	0	0	0	0	0	0
ASV13719	0	0	0	0	0	0	0	0	0	0	0
ASV13720	2	4	0	4	1	3	0	1	1	1	0
ASV13721	2	0	0	0	0	0	0	0	0	0	0
ASV13722	0	0	0	0	0	0	0	0	0	0	0
ASV13723	7	3	0	8	8	8	9	6	8	11	14
ASV13724	0	0	0	0	0	0	0	0	0	0	0
ASV13725	0	0	0	0	0	0	0	0	0	0	0
ASV13726	0	0	0	0	0	2	0	0	0	0	0
ASV13727	0	0	0	0	0	0	0	0	0	0	0
ASV13728	0	0	0	0	0	0	0	0	0	0	0
ASV13729	0	0	0	0	0	0	0	0	0	0	0
ASV13730	0	0	0	0	0	0	0	0	0	0	0
ASV13731	0	0	0	0	0	0	0	0	0	0	0
ASV13732	0	0	0	0	0	0	0	0	0	0	0
ASV13733	0	0	0	0	0	0	0	0	0	0	0
ASV13734	0	0	0	0	0	0	0	0	0	0	0
